dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
NT2_2023,NT2,2023,ha,"Human toxicity, cancer - organics",CTUh,150.0,,5.57e-11,1 kg seed,1_chara,,8.355e-09
NT2_2023,NT2,2023,ha,"Human toxicity, non-cancer",CTUh,150.0,,4.97e-08,1 kg seed,1_chara,,7.455000000000001e-06
NT2_2023,NT2,2023,ha,"Human toxicity, non-cancer - inorganics",CTUh,150.0,,7.61e-10,1 kg seed,1_chara,,1.1415e-07
NT2_2023,NT2,2023,ha,"Human toxicity, non-cancer - metals",CTUh,150.0,,3.77e-08,1 kg seed,1_chara,,5.655e-06
NT2_2023,NT2,2023,ha,"Human toxicity, non-cancer - organics",CTUh,150.0,,1.13e-08,1 kg seed,1_chara,,1.695e-06
NT2_2023,NT2,2023,ha,Ionising radiation,kBq U-235 eq,150.0,,0.024891,1 kg seed,1_chara,,3.73365
NT2_2023,NT2,2023,ha,Land use,Pt,150.0,,152.1972,1 kg seed,1_chara,,22829.58
NT2_2023,NT2,2023,ha,Ozone depletion,kg CFC11 eq,150.0,,5.26e-08,1 kg seed,1_chara,,7.89e-06
NT2_2023,NT2,2023,ha,Particulate matter,disease inc.,150.0,,6.3e-08,1 kg seed,1_chara,,9.45e-06
NT2_2023,NT2,2023,ha,Photochemical ozone formation,kg NMVOC eq,150.0,,0.00338,1 kg seed,1_chara,,0.507
NT2_2023,NT2,2023,ha,"Resource use, fossils",MJ,150.0,,4.956983,1 kg seed,1_chara,,743.54745
NT2_2023,NT2,2023,ha,"Resource use, minerals and metals",kg Sb eq,150.0,,3.84e-06,1 kg seed,1_chara,,0.0005759999999999999
NT2_2023,NT2,2023,ha,Water use,m3 depriv.,150.0,,32.39614,1 kg seed,1_chara,,4859.421
NT2_2024,NT2,2024,ha,Acidification,mol H+ eq,150.0,,0.003484,1 kg seed,1_chara,,0.5226000000000001
NT2_2024,NT2,2024,ha,Climate change,kg CO2 eq,150.0,,3.399088,1 kg seed,1_chara,,509.8632
NT2_2024,NT2,2024,ha,Climate change - Biogenic,kg CO2 eq,150.0,,2.889202,1 kg seed,1_chara,,433.38030000000003
NT2_2024,NT2,2024,ha,Climate change - Fossil,kg CO2 eq,150.0,,0.50857,1 kg seed,1_chara,,76.2855
NT2_2024,NT2,2024,ha,Climate change - Land use and LU change,kg CO2 eq,150.0,,0.001315,1 kg seed,1_chara,,0.19725
NT2_2024,NT2,2024,ha,"Ecotoxicity, freshwater",CTUe,150.0,,98.81796,1 kg seed,1_chara,,14822.694
NT2_2024,NT2,2024,ha,"Ecotoxicity, freshwater - inorganics",CTUe,150.0,,0.974135,1 kg seed,1_chara,,146.12025
NT2_2024,NT2,2024,ha,"Ecotoxicity, freshwater - metals",CTUe,150.0,,5.625106,1 kg seed,1_chara,,843.7659
NT2_2024,NT2,2024,ha,"Ecotoxicity, freshwater - organics",CTUe,150.0,,92.21872,1 kg seed,1_chara,,13832.808
NT2_2024,NT2,2024,ha,"Eutrophication, freshwater",kg P eq,150.0,,0.000426,1 kg seed,1_chara,,0.0639
NT2_2024,NT2,2024,ha,"Eutrophication, marine",kg N eq,150.0,,0.003472,1 kg seed,1_chara,,0.5207999999999999
NT2_2024,NT2,2024,ha,"Eutrophication, terrestrial",mol N eq,150.0,,0.015836,1 kg seed,1_chara,,2.3754
NT2_2024,NT2,2024,ha,"Human toxicity, cancer",CTUh,150.0,,4.69e-10,1 kg seed,1_chara,,7.035e-08
NT2_2024,NT2,2024,ha,"Human toxicity, cancer - inorganics",CTUh,150.0,,1.3e-23,1 kg seed,1_chara,,1.95e-21
NT2_2024,NT2,2024,ha,"Human toxicity, cancer - metals",CTUh,150.0,,4.14e-10,1 kg seed,1_chara,,6.210000000000001e-08
