dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_single_score_file,p_single_score_file,k_single_score_file,n_impact,p_impact,k_impact,fertilisation_total_impact
C3_2024,C3,2024,tonne,Climate change - Biogenic,kg CO2 eq,,,,28.5,13.0,0.0,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0377625,0.033917,0.0,0.07167950000000001
C3_2024,C3,2024,tonne,Climate change - Fossil,kg CO2 eq,,,,28.5,13.0,0.0,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,106.94451149999999,36.782369,0.0,143.7268805
C3_2024,C3,2024,tonne,Climate change - Land use and LU change,kg CO2 eq,,,,28.5,13.0,0.0,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.014763,0.18638100000000002,0.0,0.20114400000000002
C3_2024,C3,2024,tonne,"Ecotoxicity, freshwater",CTUe,,,,28.5,13.0,0.0,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,698.766705,5171.021699999999,0.0,5869.788404999999
C3_2024,C3,2024,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,,,28.5,13.0,0.0,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,222.963252,999.9934099999999,0.0,1222.956662
C3_2024,C3,2024,tonne,"Ecotoxicity, freshwater - metals",CTUe,,,,28.5,13.0,0.0,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,470.840235,4161.6523,0.0,4632.492534999999
C3_2024,C3,2024,tonne,"Ecotoxicity, freshwater - organics",CTUe,,,,28.5,13.0,0.0,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,4.9630754999999995,9.376276,0.0,14.3393515
C3_2024,C3,2024,tonne,"Eutrophication, freshwater",kg P eq,,,,28.5,13.0,0.0,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.006327,0.012376,0.0,0.018703
C3_2024,C3,2024,tonne,"Eutrophication, marine",kg N eq,,,,28.5,13.0,0.0,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0762945,0.035970999999999996,0.0,0.11226549999999999
C3_2024,C3,2024,tonne,"Eutrophication, terrestrial",mol N eq,,,,28.5,13.0,0.0,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,6.879586499999999,0.678223,0.0,7.557809499999999
C3_2024,C3,2024,tonne,"Human toxicity, cancer",CTUh,,,,28.5,13.0,0.0,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.5219e-08,3.302e-08,0.0,4.8239e-08
C3_2024,C3,2024,tonne,"Human toxicity, cancer - inorganics",CTUh,,,,28.5,13.0,0.0,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0,8.073000000000001e-17,0.0,8.073000000000001e-17
C3_2024,C3,2024,tonne,"Human toxicity, cancer - metals",CTUh,,,,28.5,13.0,0.0,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,9.975e-09,2.769e-08,0.0,3.7665e-08
C3_2024,C3,2024,tonne,"Human toxicity, cancer - organics",CTUh,,,,28.5,13.0,0.0,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.2440000000000005e-09,5.265e-09,0.0,1.0509000000000002e-08
C3_2024,C3,2024,tonne,"Human toxicity, non-cancer",CTUh,,,,28.5,13.0,0.0,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.7e-07,8.437000000000001e-07,0.0,1.4137000000000001e-06
C3_2024,C3,2024,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,,,28.5,13.0,0.0,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,4.9020000000000005e-08,1.885e-07,0.0,2.3752e-07
C3_2024,C3,2024,tonne,"Human toxicity, non-cancer - metals",CTUh,,,,28.5,13.0,0.0,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,4.9305e-07,6.357e-07,0.0,1.12875e-06
C3_2024,C3,2024,tonne,"Human toxicity, non-cancer - organics",CTUh,,,,28.5,13.0,0.0,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,3.8475000000000005e-08,2.314e-08,0.0,6.161500000000001e-08
C3_2024,C3,2024,tonne,Ionising radiation,kBq U-235 eq,,,,28.5,13.0,0.0,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,2.8454685,4.388085,0.0,7.2335535
C3_2024,C3,2024,tonne,Land use,Pt,,,,28.5,13.0,0.0,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,65.29546649999999,402.21766,0.0,467.5131265
C3_2024,C3,2024,tonne,Ozone depletion,kg CFC11 eq,,,,28.5,13.0,0.0,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.0203e-05,4.5110000000000005e-06,0.0,1.4714000000000002e-05
C3_2024,C3,2024,tonne,Particulate matter,disease inc.,,,,28.5,13.0,0.0,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.1371500000000001e-05,3.042e-06,0.0,1.44135e-05
C3_2024,C3,2024,tonne,Photochemical ozone formation,kg NMVOC eq,,,,28.5,13.0,0.0,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.11351550000000002,0.10543,0.0,0.21894550000000002
C3_2024,C3,2024,tonne,"Resource use, fossils",MJ,,,,28.5,13.0,0.0,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1325.9379900000001,557.69025,0.0,1883.62824
C3_2024,C3,2024,tonne,"Resource use, minerals and metals",kg Sb eq,,,,28.5,13.0,0.0,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.00077235,0.0007007000000000001,0.0,0.00147305
C3_2024,C3,2024,tonne,Water use,m3 depriv.,,,,28.5,13.0,0.0,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,6.124365,20.636798,0.0,26.761163
C4_2022,C4,2022,tonne,Acidification,mol H+ eq,,,,33.9,10.77,10.77,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.9533519,0.31202844,0.19851264,2.4638929800000002
C4_2022,C4,2022,tonne,Climate change,kg CO2 eq,,,,33.9,10.77,10.77,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,127.27015979999999,30.65528643,30.34254717,188.26799339999997
C4_2022,C4,2022,tonne,Climate change - Biogenic,kg CO2 eq,,,,33.9,10.77,10.77,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0449175,0.02809893,0.02586954,0.09888596999999999
C4_2022,C4,2022,tonne,Climate change - Fossil,kg CO2 eq,,,,33.9,10.77,10.77,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,127.20768209999999,30.47277801,30.25501938,187.93547948999998
C4_2022,C4,2022,tonne,Climate change - Land use and LU change,kg CO2 eq,,,,33.9,10.77,10.77,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.017560199999999998,0.15440949,0.06165825,0.23362794
C4_2022,C4,2022,tonne,"Ecotoxicity, freshwater",CTUe,,,,33.9,10.77,10.77,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,831.1646069999999,4283.992593,21735.82014,26850.977339999998
C4_2022,C4,2022,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,,,33.9,10.77,10.77,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,265.2089208,828.4560788999999,4283.833197,5377.4981967
C4_2022,C4,2022,tonne,"Ecotoxicity, freshwater - metals",CTUe,,,,33.9,10.77,10.77,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,560.052069,3447.768867,17442.553499999998,21450.374436
C4_2022,C4,2022,tonne,"Ecotoxicity, freshwater - organics",CTUe,,,,33.9,10.77,10.77,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.903447699999999,7.767884039999999,9.4350585,23.10639024
C4_2022,C4,2022,tonne,"Eutrophication, freshwater",kg P eq,,,,33.9,10.77,10.77,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0075258,0.01025304,0.0066558599999999996,0.0244347
C4_2022,C4,2022,tonne,"Eutrophication, marine",kg N eq,,,,33.9,10.77,10.77,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0907503,0.02980059,0.03121146,0.15176235000000002
C4_2022,C4,2022,tonne,"Eutrophication, terrestrial",mol N eq,,,,33.9,10.77,10.77,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,8.1830871,0.56188167,0.6287849099999999,9.37375368
C4_2022,C4,2022,tonne,"Human toxicity, cancer",CTUh,,,,33.9,10.77,10.77,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.8102599999999998e-08,2.73558e-08,1.90629e-08,6.45213e-08
C4_2022,C4,2022,tonne,"Human toxicity, cancer - inorganics",CTUh,,,,33.9,10.77,10.77,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0,6.68817e-17,5.39577e-17,1.2083940000000002e-16
C4_2022,C4,2022,tonne,"Human toxicity, cancer - metals",CTUh,,,,33.9,10.77,10.77,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.1864999999999999e-08,2.2940099999999998e-08,1.4431799999999999e-08,4.92369e-08
C4_2022,C4,2022,tonne,"Human toxicity, cancer - organics",CTUh,,,,33.9,10.77,10.77,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,6.2376e-09,4.36185e-09,4.65264e-09,1.525209e-08
C4_2022,C4,2022,tonne,"Human toxicity, non-cancer",CTUh,,,,33.9,10.77,10.77,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,6.78e-07,6.98973e-07,1.06623e-06,2.443203e-06
C4_2022,C4,2022,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,,,33.9,10.77,10.77,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.8308e-08,1.56165e-07,7.01127e-07,9.156e-07
C4_2022,C4,2022,tonne,"Human toxicity, non-cancer - metals",CTUh,,,,33.9,10.77,10.77,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.864699999999999e-07,5.266529999999999e-07,3.45717e-07,1.45884e-06
C4_2022,C4,2022,tonne,"Human toxicity, non-cancer - organics",CTUh,,,,33.9,10.77,10.77,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,4.5765e-08,1.9170599999999998e-08,2.1647699999999997e-08,8.658329999999999e-08
C4_2022,C4,2022,tonne,Ionising radiation,kBq U-235 eq,,,,33.9,10.77,10.77,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,3.3846098999999996,3.63535965,2.64482121,9.664790759999999
C4_2022,C4,2022,tonne,Land use,Pt,,,,33.9,10.77,10.77,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,77.66723909999999,333.2218614,270.69318,681.5822805
C4_2022,C4,2022,tonne,Ozone depletion,kg CFC11 eq,,,,33.9,10.77,10.77,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.2136199999999999e-05,3.73719e-06,4.24338e-06,2.0116769999999998e-05
C4_2022,C4,2022,tonne,Particulate matter,disease inc.,,,,33.9,10.77,10.77,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.3526099999999999e-05,2.52018e-06,2.44479e-06,1.8491069999999998e-05
C4_2022,C4,2022,tonne,Photochemical ozone formation,kg NMVOC eq,,,,33.9,10.77,10.77,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.1350237,0.08734469999999998,0.08611692,0.30848531999999995
C4_2022,C4,2022,tonne,"Resource use, fossils",MJ,,,,33.9,10.77,10.77,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1577.168346,462.0249225,455.90551619999997,2495.0987846999997
C4_2022,C4,2022,tonne,"Resource use, minerals and metals",kg Sb eq,,,,33.9,10.77,10.77,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.00091869,0.000580503,0.0005546549999999999,0.002053848
C4_2022,C4,2022,tonne,Water use,m3 depriv.,,,,33.9,10.77,10.77,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,7.284770999999999,17.096793419999997,12.77818497,37.159749389999995
C4_2023,C4,2023,tonne,Acidification,mol H+ eq,,,,32.55,6.67,0.0,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.8755635499999999,0.19324324,0.0,2.06880679
C4_2023,C4,2023,tonne,Climate change,kg CO2 eq,,,,32.55,6.67,0.0,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,122.20187909999999,18.98521453,0.0,141.18709363
C4_2023,C4,2023,tonne,Climate change - Biogenic,kg CO2 eq,,,,32.55,6.67,0.0,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.043128749999999993,0.017402030000000002,0.0,0.06053077999999999
C4_2023,C4,2023,tonne,Climate change - Fossil,kg CO2 eq,,,,32.55,6.67,0.0,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,122.14188944999998,18.872184710000003,0.0,141.01407415999998
C4_2023,C4,2023,tonne,Climate change - Land use and LU change,kg CO2 eq,,,,32.55,6.67,0.0,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.016860899999999998,0.09562779,0.0,0.11248869
C4_2023,C4,2023,tonne,"Ecotoxicity, freshwater",CTUe,,,,32.55,6.67,0.0,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,798.0651314999999,2653.131903,0.0,3451.1970345
C4_2023,C4,2023,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,,,32.55,6.67,0.0,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,254.6475036,513.0735418999999,0.0,767.7210455
C4_2023,C4,2023,tonne,"Ecotoxicity, freshwater - metals",CTUe,,,,32.55,6.67,0.0,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,537.7491105,2135.247757,0.0,2672.9968675
C4_2023,C4,2023,tonne,"Ecotoxicity, freshwater - organics",CTUe,,,,32.55,6.67,0.0,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.6683546499999995,4.81075084,0.0,10.479105489999998
C4_2023,C4,2023,tonne,"Eutrophication, freshwater",kg P eq,,,,32.55,6.67,0.0,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.007226099999999999,0.00634984,0.0,0.013575939999999998
C4_2023,C4,2023,tonne,"Eutrophication, marine",kg N eq,,,,32.55,6.67,0.0,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.08713635,0.01845589,0.0,0.10559224
C4_2023,C4,2023,tonne,"Eutrophication, terrestrial",mol N eq,,,,32.55,6.67,0.0,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,7.857211949999999,0.34798057,0.0,8.205192519999999
C4_2023,C4,2023,tonne,"Human toxicity, cancer",CTUh,,,,32.55,6.67,0.0,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.73817e-08,1.69418e-08,0.0,3.4323499999999996e-08
C4_2023,C4,2023,tonne,"Human toxicity, cancer - inorganics",CTUh,,,,32.55,6.67,0.0,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0,4.14207e-17,0.0,4.14207e-17
C4_2023,C4,2023,tonne,"Human toxicity, cancer - metals",CTUh,,,,32.55,6.67,0.0,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.1392499999999998e-08,1.42071e-08,0.0,2.5599599999999996e-08
C4_2023,C4,2023,tonne,"Human toxicity, cancer - organics",CTUh,,,,32.55,6.67,0.0,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.9892e-09,2.70135e-09,0.0,8.69055e-09
C4_2023,C4,2023,tonne,"Human toxicity, non-cancer",CTUh,,,,32.55,6.67,0.0,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,6.51e-07,4.32883e-07,0.0,1.083883e-06
C4_2023,C4,2023,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,,,32.55,6.67,0.0,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.5985999999999996e-08,9.6715e-08,0.0,1.52701e-07
C4_2023,C4,2023,tonne,"Human toxicity, non-cancer - metals",CTUh,,,,32.55,6.67,0.0,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,5.631149999999999e-07,3.26163e-07,0.0,8.892779999999999e-07
C4_2023,C4,2023,tonne,"Human toxicity, non-cancer - organics",CTUh,,,,32.55,6.67,0.0,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,4.39425e-08,1.18726e-08,0.0,5.58151e-08
C4_2023,C4,2023,tonne,Ionising radiation,kBq U-235 eq,,,,32.55,6.67,0.0,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,3.2498245499999996,2.2514251499999998,0.0,5.501249699999999
C4_2023,C4,2023,tonne,Land use,Pt,,,,32.55,6.67,0.0,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,74.57429594999999,206.3685994,0.0,280.94289534999996
C4_2023,C4,2023,tonne,Ozone depletion,kg CFC11 eq,,,,32.55,6.67,0.0,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.16529e-05,2.31449e-06,0.0,1.396739e-05
C4_2023,C4,2023,tonne,Particulate matter,disease inc.,,,,32.55,6.67,0.0,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1.2987449999999999e-05,1.56078e-06,0.0,1.454823e-05
C4_2023,C4,2023,tonne,Photochemical ozone formation,kg NMVOC eq,,,,32.55,6.67,0.0,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.12964665,0.054093699999999995,0.0,0.18374035
C4_2023,C4,2023,tonne,"Resource use, fossils",MJ,,,,32.55,6.67,0.0,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,1514.360757,286.1379975,0.0,1800.4987545
C4_2023,C4,2023,tonne,"Resource use, minerals and metals",kg Sb eq,,,,32.55,6.67,0.0,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.000882105,0.000359513,0.0,0.0012416179999999999
C4_2023,C4,2023,tonne,Water use,m3 depriv.,,,,32.55,6.67,0.0,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,6.9946695,10.58826482,0.0,17.58293432
C4_2024,C4,2024,tonne,Acidification,mol H+ eq,,,,14.02,8.46,0.0,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.80784642,0.24510312000000004,0.0,1.05294954
C4_2024,C4,2024,tonne,Climate change,kg CO2 eq,,,,14.02,8.46,0.0,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,52.635033639999996,24.080197140000003,0.0,76.71523078
C4_2024,C4,2024,tonne,Climate change - Biogenic,kg CO2 eq,,,,14.02,8.46,0.0,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0185765,0.022072140000000004,0.0,0.04064864
C4_2024,C4,2024,tonne,Climate change - Fossil,kg CO2 eq,,,,14.02,8.46,0.0,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,52.609194779999996,23.936833980000003,0.0,76.54602876
C4_2024,C4,2024,tonne,Climate change - Land use and LU change,kg CO2 eq,,,,14.02,8.46,0.0,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.00726236,0.12129102000000001,0.0,0.12855338000000002
C4_2024,C4,2024,tonne,"Ecotoxicity, freshwater",CTUe,,,,14.02,8.46,0.0,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,343.7441826,3365.141814,0.0,3708.8859966
C4_2024,C4,2024,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,,,14.02,8.46,0.0,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,109.68227344,650.7649422000001,0.0,760.4472156400001
C4_2024,C4,2024,tonne,"Ecotoxicity, freshwater - metals",CTUe,,,,14.02,8.46,0.0,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,231.6203542,2708.275266,0.0,2939.8956202
C4_2024,C4,2024,tonne,"Ecotoxicity, freshwater - organics",CTUe,,,,14.02,8.46,0.0,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,2.4414848599999996,6.101791920000001,0.0,8.543276780000001
C4_2024,C4,2024,tonne,"Eutrophication, freshwater",kg P eq,,,,14.02,8.46,0.0,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0031124399999999997,0.008053920000000001,0.0,0.01116636
C4_2024,C4,2024,tonne,"Eutrophication, marine",kg N eq,,,,14.02,8.46,0.0,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.03753154,0.02340882,0.0,0.06094036
C4_2024,C4,2024,tonne,"Eutrophication, terrestrial",mol N eq,,,,14.02,8.46,0.0,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,3.38427378,0.4413666600000001,0.0,3.82564044
C4_2024,C4,2024,tonne,"Human toxicity, cancer",CTUh,,,,14.02,8.46,0.0,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,7.48668e-09,2.1488400000000002e-08,0.0,2.8975080000000002e-08
C4_2024,C4,2024,tonne,"Human toxicity, cancer - inorganics",CTUh,,,,14.02,8.46,0.0,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,0.0,5.253660000000001e-17,0.0,5.253660000000001e-17
C4_2024,C4,2024,tonne,"Human toxicity, cancer - metals",CTUh,,,,14.02,8.46,0.0,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,4.907e-09,1.80198e-08,0.0,2.29268e-08
C4_2024,C4,2024,tonne,"Human toxicity, cancer - organics",CTUh,,,,14.02,8.46,0.0,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,2.57968e-09,3.4263000000000005e-09,0.0,6.00598e-09
C4_2024,C4,2024,tonne,"Human toxicity, non-cancer",CTUh,,,,14.02,8.46,0.0,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,2.804e-07,5.490540000000001e-07,0.0,8.294540000000001e-07
C4_2024,C4,2024,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,,,14.02,8.46,0.0,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,,,,2.41144e-08,1.2267000000000003e-07,0.0,1.4678440000000002e-07
